0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.63970715,2.0517585,0.47425145,0.40368792,1.2788348,0.013421013,0.19628732,-0.08270847,-0.7965929,0.213623,-1.8203791,0.7525088,-0.7399283,-0.4078499,-0.15958644,0.21780853,1.191533,-0.05685454,0.020935487,-0.5165615,-0.37929028,-1.4224792,-0.62855595,-0.6778208,1.5655034,-0.86956125,-0.54832643,1.8826395,-1.2925812,-0.05698827,0.2210365,1.0150523,-1.0441176,-0.21632132,-0.3804914,2.2427077,-0.28325894,0.5129293,-0.3873723,1.1574125,1.1476696,-0.54978764,0.013146376,0.27665293,2.9418793,-1.6265699,-0.14029934,0.23578489,-2.6277764,-0.7204953,-0.112037905,-0.2637367,-0.04127684,-1.0016016,-0.2695052,1.3238846,0.084765844,0.63174194,1.5612028,-0.17423385,-1.3618324,-0.14170724,-0.2910251,0.7287248,-1.0251594,0.72415113,0.35938612,1.0984945,0.036981456,0.2962878,0.528034,0.83043516,0.48148024,-1.4409277,1.5943385,0.622839,-0.32518235,-1.2942463,-0.7447865,1.0635341,-0.7125208,0.27437496,0.6792057,-0.9337,0.3298213,-1.5530651,0.18949646,-0.91696894,-0.18095663,-0.42368343,0.8020059,-0.98951757,-0.23897302,0.41096187,0.9037812,1.2179474,-2.2151494,0.66655797,0.2200806,0.1771677
1.2437171,0.37769586,0.42266914,0.7722007,0.31819072,-2.5109255,1.1311907,-0.98422635,-0.41512993,-0.76785374,-0.41673455,1.3560044,1.2170832,-0.52951986,2.9571288,1.1061904,0.692304,-0.38039598,-0.09779192,0.70227677,-1.2712651,-0.4633487,-0.86068004,-0.8978482,-0.3631876,0.781868,-3.0193238,-0.7111675,-0.114638075,-0.092769794,-0.8711382,1.3796428,-0.40412775,-0.0024956358,-2.0152664,0.28799728,0.35754073,-0.299769,1.6740001,1.4483306,1.972968,-0.90827197,0.5932905,-0.80740744,0.36059347,0.1895429,2.93418,-1.0215256,-0.56464463,-0.18898124,0.71530265,1.0144169,-0.05521528,1.4627556,0.28470248,-1.0104535,-0.97194904,-0.6026874,-0.21062632,0.8982299,0.42773,2.7166858,-0.24448426,-0.04618048,0.3233859,-0.46134546,-0.30240113,2.7230296,-0.20075178,-1.9981365,-0.34990886,1.1875336,0.6090853,2.1280587,1.5052114,-2.294717,0.38434365,0.51978034,0.18668263,0.4305232,1.058529,1.7569844,0.6571663,1.5446731,-0.53187,-0.9968828,-0.65967584,-3.136865,-0.74787134,0.13562697,-1.2074548,-1.2526608,0.54793257,0.44757554,-0.112953864,1.2682995,-1.14684,0.70708656,0.4853826,-0.12221824
0.6193031,0.74133635,0.37438244,1.7371385,-1.5325277,-0.11523817,0.5824879,-0.772627,-0.9884806,0.64241016,0.5024717,-0.19078003,-2.5632975,-0.21718293,-0.39757222,0.34262967,1.5647615,-0.47380224,-1.2102988,-1.118947,0.72396106,1.0598302,0.07803331,0.15704961,-0.54082704,-0.112311155,0.74127257,-0.9549197,0.13511531,0.716709,-0.57448137,-0.21348806,0.2886824,0.3242642,0.5106177,-0.8143154,-0.6544559,-0.27987498,0.34111813,-0.72561187,-0.5898145,0.82356447,1.2879473,-0.4879756,0.7031854,-0.043968406,0.3839272,-0.17534484,0.73118865,0.34207734,-0.6988567,-0.9514018,0.39771175,-0.08914568,0.761847,1.5016536,0.6652762,1.2317894,-0.9690737,-0.16136767,0.6714443,-1.0215124,0.900738,2.0333002,0.6489432,1.381288,-0.9704661,-0.39644384,-0.5474305,-1.2805537,0.7919997,-0.3780044,1.2506406,0.36086047,-1.4946449,-0.83737737,-1.090944,0.6089511,0.6935382,-1.7047143,-1.5099273,0.16100018,-1.2775611,-0.77481145,-0.33832538,-2.0718672,-0.9929948,0.52396494,1.9039489,0.92977095,-0.7810376,-0.3346816,-0.9059193,0.4812192,-0.18412122,1.2022345,-0.34442294,-1.3568587,1.1406567,-1.5717065
-0.91987705,-0.020659667,1.1318694,-0.03281008,-0.93591475,-1.8408531,1.0326049,0.019727578,-0.329137,0.021345584,0.38712627,0.8238734,0.4512327,0.007631684,-1.0028633,-0.21923037,1.1280811,-0.06921951,-0.8199856,-1.4277011,-1.9290586,-0.7189717,-0.17835039,-0.184911,0.34870297,-0.3799887,1.9295816,1.0998144,0.46258777,0.534069,0.65672594,0.13455564,0.19403645,-0.5925413,-0.71118534,2.1322534,0.6384249,1.1220906,-1.5556589,-0.24643551,-0.90248245,-2.236926,0.5233601,0.08837727,-1.0334421,0.31714723,-0.08231984,-0.07349781,-0.15966964,1.3332313,1.749174,-0.8791761,2.2991328,0.8080562,0.38029948,-0.76926553,-0.6172017,0.07802891,0.9299919,1.2399862,0.8134478,-0.24791417,1.8441623,-0.9249256,2.6097465,0.30527085,-0.61269534,-0.34261876,0.4740623,-0.21577616,0.0938051,1.5459661,-2.0713913,1.0083555,1.050534,-1.7213094,0.6302749,-0.1654937,-0.28199425,-1.8646207,-0.42848262,-0.50574386,1.1739186,1.6168187,-0.46722987,-0.5897319,0.9668759,-0.5436759,-1.0855602,0.6960915,0.10792611,0.43717206,0.63901407,0.57533807,-0.3846185,0.38599357,1.6696144,1.0028528,-0.646208,-0.5996706
-0.053413983,-0.2864332,-0.2746388,0.00716877,0.05150222,0.86625946,-0.05924205,0.2818132,-0.21935444,-0.85606045,0.5870868,0.60709727,0.4370054,-0.65591955,-0.4354743,-0.0073866076,-0.8879775,-1.1560082,0.13125834,-0.7006596,0.38473588,0.09396639,-1.1952479,-0.85322946,-0.53086954,1.6216738,0.3344399,-0.3651253,0.35554338,-0.9420525,-3.410862,0.13665038,0.47171742,-1.3021567,-0.8126876,-0.017241921,1.3173556,-0.17192045,0.9222828,-0.40259477,0.1875233,-1.100482,-1.1018796,-0.49993712,0.51655364,-0.106309235,2.2054482,1.1232456,0.997841,-0.502813,-0.6576475,1.3194587,1.6289854,0.07741805,2.361107,0.51714164,1.5908929,-0.22390084,-0.9265793,-0.06858426,-0.994289,0.85896665,0.65131783,-0.2633343,-1.1159976,-0.7824457,0.06252914,-0.614415,-1.027293,-0.853444,1.4025756,1.0333245,0.038921658,-1.1645584,-0.024425741,1.2569045,1.28879,-0.6819018,-0.3805629,2.6351125,-1.1289198,1.8649457,-0.57133967,-0.84034306,1.3036704,-0.11354143,-0.32343724,0.45062578,-0.4993966,-0.047496878,0.38088936,0.42900747,-0.72707814,0.5665385,-1.2221962,-0.34500036,0.06837573,-0.27966768,0.25004876,1.6968544
-0.6815688,-1.2390722,-1.6102471,0.6100304,0.3539797,0.5983297,2.4752903,0.2664273,-1.4026757,-1.9568675,1.192912,-0.093618475,0.8567818,0.4698641,-0.44963133,1.0200193,-0.49492362,1.1568469,0.04113622,0.6256093,0.30687195,0.96227247,-0.8370262,1.244174,-1.7397395,0.30669886,-0.9960862,1.5021356,1.0216129,0.39208663,-0.32614896,0.68756175,-0.7828254,1.7845234,-0.0968846,-0.57917905,-0.48787048,-1.5691372,0.32050002,-0.8336334,0.87026906,0.7120481,2.3754337,-0.8720757,-1.2029082,0.72776765,-2.1022873,-1.4408591,-0.7012234,1.4210955,-0.4405503,-0.64609647,0.8471533,0.24911088,0.8986601,0.5776279,-0.6174274,-0.17595966,-0.67297167,0.07496207,2.3810577,0.725249,-1.7875575,0.36054692,0.16106565,0.6098532,1.2755111,-2.9873874,2.6982448,1.1244673,-0.5789599,0.15836033,0.2522033,-0.22153623,-0.40691817,-0.3972269,-1.4150319,0.40424338,-0.28666714,-0.37890393,1.2978203,-0.17438135,0.19240698,-0.91087776,1.0079737,-0.49684954,-0.14112929,-2.209801,-1.661769,0.5849654,0.29567704,-0.41912156,0.13616808,1.3471301,0.7786722,2.112042,0.9706407,0.56689364,-2.0739973,-0.4508782
2.2444074,0.40160164,0.46001595,0.54044664,-0.48138297,-0.780438,0.9945108,-1.1230868,-0.35596085,-0.2126933,1.953531,-1.311508,-0.29199356,-0.27887008,-0.6221789,-1.7843424,0.7051504,0.036082786,1.3086834,0.8356654,1.9887044,1.5199583,-2.300032,-0.029248718,1.3428183,1.3780288,0.40228498,-0.25916973,1.4261742,-1.2380106,0.6457046,-0.37485525,-0.80341977,0.29716712,0.88248926,0.86302185,-0.018102739,-0.086330175,-0.37627375,-2.0759566,0.37265557,0.10998716,0.35555682,1.0010923,0.84393954,-0.112775244,-0.49993604,0.6489624,1.0481308,-0.53182846,0.037721872,-0.9449731,-0.03559078,-1.3605891,0.3787951,0.20357059,1.4053936,-0.13103725,1.7797629,-0.5776424,-0.109528035,0.071839295,0.37117594,-1.3373156,-0.017235264,-0.98741305,-2.6436532,0.5238176,-1.019269,-1.006889,0.13075279,-0.45543355,0.60021913,0.5016697,0.49899477,-0.2262075,-0.79465985,0.3204381,-0.7000423,0.123679616,1.7763135,-1.3038826,-0.7602959,-1.5848877,0.1328712,0.090005726,0.032042198,-1.0062847,0.22093333,0.04336396,-1.7790781,0.1425162,0.26253608,-0.27362198,-0.60034835,-0.21828881,0.6471081,0.31484216,-1.2978354,-0.06588193
1.3568287,-2.1193972,0.44125915,0.18285948,0.015334188,0.91115505,0.80613333,-0.4268988,-0.93184394,-0.70337796,1.6610546,0.357681,0.19682665,1.2541666,-0.5534283,0.24716541,-0.5530453,0.03514622,0.6893572,-0.9328928,0.9446613,-2.9405742,0.6529303,-0.94113547,-1.3146816,-1.3342367,-0.25309768,0.11345722,0.9154043,-1.4574285,-0.30546054,-1.4152309,-1.4750901,0.94758356,-0.050390486,0.7048396,-1.0579977,1.2355938,0.22226778,0.27034098,-0.09329165,-0.68373036,-0.5615316,-1.8819495,0.33560163,0.48970875,-0.60177463,-2.1007433,0.77255714,-1.0367671,0.07825269,-2.3590908,0.48413447,-0.17086959,-0.8485747,1.193719,-0.23654012,1.392605,-0.69984245,0.10641736,0.9089649,-1.0410308,-0.33752355,0.0023504419,1.2227719,-1.6767193,-0.10733764,-1.6262016,-1.3260112,0.38796908,1.3143573,0.16365275,0.71327543,-0.41277233,1.1521661,-0.17992897,1.2238982,1.3439872,0.040870845,-1.1553115,0.050029043,-0.5491564,-1.7163306,0.6648227,-1.4694911,-0.653108,-0.030470492,0.6282541,0.19433333,0.5491451,0.8848097,-0.7793459,-1.4356617,1.698208,1.0050255,0.5704948,0.13913828,0.33947325,0.8152196,0.9563717
1.6211884,-0.3232799,0.84152883,-0.6770039,0.31314772,0.6929758,-2.1236467,-0.13321835,1.0570387,-0.79047316,-0.54362786,1.1872913,0.29809564,0.31274956,-0.2028245,0.05637724,-0.49492168,-0.057719897,-1.3177351,0.31468344,0.10502801,-0.12776808,0.15813643,0.7549811,0.41757607,0.08244394,-0.22656456,-0.93332016,0.9537282,0.8938009,0.8485442,1.0902994,0.6711452,-0.23645952,0.43152615,-1.0475858,-0.57227886,-0.58166486,0.43870324,0.027434655,0.07412584,0.5960181,0.05012369,-2.5581799,0.79028964,-0.51336485,0.714583,-0.45551372,2.1169763,0.1534875,-2.5701778,-0.19480598,1.1267647,1.1501182,-0.97537494,0.7524495,1.310034,-2.108596,-1.6046771,-0.63551617,-0.14838907,-1.0649506,-1.4343024,1.31951,-2.2687569,-1.211346,-1.3572778,-0.7327834,1.202234,1.1224885,0.58866185,1.3158623,-0.36568043,-1.4730974,1.220041,1.408374,-0.8889825,-0.056367405,-0.6589154,-1.2067192,0.09141854,-0.5606264,0.5904621,-0.9069353,-1.4390035,-0.9061823,1.033413,-0.21864302,0.8826435,-1.098986,1.1085654,1.2101312,-0.46664366,-0.22853407,-0.54731435,-1.3346437,0.0079993615,0.78199345,1.1423187,-1.9535767
-0.7022366,0.35245022,0.3520944,0.024543053,-0.019140795,-2.3751318,-0.05188416,-1.1698617,-0.123040974,-0.6750609,1.0332651,-1.1101938,-0.4694809,1.1054659,0.73577136,0.7212282,0.34998995,-0.0875868,0.5232924,-0.37025842,1.8750696,0.0018966468,0.7365769,0.30093274,-0.26007295,-0.9009184,0.32435665,-0.2573214,0.99072325,-0.55231535,0.48942104,0.09229017,-0.9990409,1.0524672,0.6956447,0.9969386,-1.5098221,-0.26561874,0.782397,-0.24954264,1.8779874,1.1589838,-0.56153697,0.7670035,0.23348053,-2.1806867,0.43545663,-0.9687449,0.4801695,-0.41428667,-0.26175916,0.13895062,-0.9216458,0.50949204,-0.7196039,0.2454844,0.7493,0.8280241,-0.3720655,-1.5251629,-0.4435715,0.56379926,-0.14038664,1.3555467,0.27089137,0.3291826,1.6788038,-1.4286534,0.98621744,1.5989131,0.9407389,-0.39269736,-0.60251546,1.0228953,-1.2223457,2.2479582,0.1473932,-1.0960456,0.18390279,1.9703797,0.034945656,1.2762086,0.42229125,-0.4328176,-0.428942,-1.2790166,1.0625757,0.05773071,-0.8741026,-0.94531095,-0.16603738,-0.7495805,2.492096,-0.09771427,0.13559711,0.106001385,1.0354204,-0.6555256,0.25780237,0.5826586
0.30764148,0.10285442,-0.468377,1.3441776,0.58162576,0.97409594,0.72528714,0.71975625,-0.35995016,0.07164374,1.715478,-1.353217,0.26022843,1.3414446,-1.0797197,1.1032988,0.10441823,-1.3396887,0.9513878,0.65765744,0.0066100196,1.2541592,-0.3801055,-1.2487737,-1.0225239,1.1888994,0.23213269,0.59614706,-0.5688047,0.3064606,1.3306472,-1.3746219,0.1473428,-0.20102364,0.74482745,0.05328178,-0.80859876,0.64791733,-1.5615212,-2.0514705,-0.8093014,-0.7048527,0.08394798,0.41712373,-2.5278726,0.38694048,0.6008521,-1.0676738,-1.1460329,-0.54875547,-0.43865716,1.5000708,0.5353509,-0.56629586,-0.45678574,-0.011443173,-0.39420128,0.062278375,0.86882687,1.2675003,1.017111,-0.06546792,-1.5919367,-0.08070914,-0.5379489,1.7855241,-1.6187092,-2.0629637,0.9136272,0.60853606,0.8461122,-0.34349763,0.38746446,-0.86374086,-0.7514248,0.92136806,1.0986854,-1.2767518,-0.087573215,0.8990454,-0.19968106,1.0638363,1.2977644,0.09872797,1.6080704,-0.061083253,-0.8456913,-0.38522607,-0.605325,0.45647842,-0.97922295,0.12062362,-0.111362584,-1.1229674,1.5383345,0.08472674,0.37872675,1.3880136,0.56250376,0.75586665
1.773988,1.14968,-0.18605477,-0.53129613,-1.3372322,0.058074534,-0.89733225,-1.4079094,-0.36880046,-0.20667267,-0.44594905,0.7281419,-1.7243097,-1.6819903,-0.5012722,-0.5789113,-0.9737398,-0.58417046,-0.32941353,-0.65514433,1.382343,-0.7941672,-0.66163784,-1.6156945,-0.9265067,0.20103158,-0.8063537,-1.0785664,0.9517084,-0.28665107,-0.17177433,-0.8628408,-1.066104,-0.1088736,1.6653335,-1.1062149,1.4197923,0.05842938,-0.34047428,-1.1844468,-1.4787372,0.83597916,0.61720496,0.21529786,0.09242642,-1.16612,-0.7627918,0.77029395,0.6319336,1.6695789,0.4771149,-0.063052036,-1.6935371,-0.27428192,1.4835867,-0.18893856,-0.088554956,-0.15873896,-1.164493,1.2583874,0.4366621,-0.58525556,-0.33154404,-0.47049558,0.3133197,1.4666117,1.2805393,-0.379647,-3.6144671,0.12911253,-0.07183612,0.40062672,0.042756144,0.48596326,-2.592582,-0.28891,-0.20791222,-0.021720868,-1.2050445,-1.4008534,-0.49677297,-0.0043405364,-0.70327514,-1.7601814,-0.585403,0.41394994,-0.6172844,0.43664292,0.19702937,0.62925375,1.6622239,1.1823763,-2.1517198,-1.6490906,0.87911576,0.047038972,1.7973357,1.6465871,0.4282896,1.9838599
-0.21099083,-0.8293381,1.0487255,-1.1059676,-1.9344864,0.83530146,0.6922961,-0.3947165,1.5198776,0.23729423,0.2658305,0.92808867,-0.23395634,0.091032095,1.5907129,-0.30656567,1.6361167,0.41212943,0.0872307,1.4221886,-0.2729764,-0.8493554,-0.1699614,-0.42720294,0.8543397,0.0100995945,1.1392832,1.6172515,0.7234272,-0.25079477,-0.011866145,1.0036823,0.831287,0.34697917,2.0626194,1.0487185,0.5213148,1.4854707,0.27095374,0.26133916,-0.31828618,1.0708838,1.3076028,1.4849756,-2.0792718,-0.101110734,-0.70684373,-0.6992523,-0.5528113,0.5212928,0.41520044,0.16690074,-1.1203223,0.5723833,0.23222509,0.46874413,1.7709131,-0.010311452,0.66938627,-0.3168288,0.16262613,-1.4619124,0.8109804,1.093154,-0.65391105,-0.39632818,-0.18516979,-0.741803,1.571834,-1.0931361,-0.5564182,0.39037386,-0.20509589,-0.46670458,-1.4647197,-2.4601095,-0.8882806,-0.9911515,-0.3621432,1.4074028,-1.0075269,-0.46128458,0.33430892,-1.195356,0.29788283,-2.147479,0.42575824,0.2352874,1.0388705,0.1839624,-0.42902684,0.29797465,0.7777037,0.3463506,-0.7926986,0.24885401,1.7571082,0.4681748,-2.0587566,0.34801263
0.0076886904,0.88486874,-2.1545095,-1.5806497,-0.5186712,-0.6967184,1.215532,0.5105672,-0.9681873,0.36264583,0.09555682,-0.025102407,-0.08152551,-0.31546095,0.5048061,1.1375723,-0.9681141,-1.2510836,-0.009679881,0.45069963,0.12424931,-1.2124135,1.2077138,-0.8276459,-0.64792687,-0.61578697,0.74336016,1.6472889,1.3243074,-0.13276231,-2.564746,-1.6702223,2.5427923,1.3222752,0.016429147,-0.4913084,1.8951054,-0.1297904,-0.31769285,0.66905916,-0.7975322,-0.9071247,-0.74093306,-1.6181779,0.56873226,0.7639852,-0.8211447,-0.4884516,0.33921927,0.8394057,-0.42491567,-0.72557604,-0.816022,-0.27537018,1.2871854,-2.7028797,-0.15232994,1.630444,-0.39464688,-0.36573848,1.2957354,0.5510584,2.2366395,0.28390452,0.30862492,0.97060025,-0.12179993,1.1682587,1.2403438,1.056349,0.8255443,0.43618724,-0.6632692,-0.6251483,-0.35793847,0.1920737,-0.51798826,-0.5786227,0.6664238,0.46099985,0.3408392,-0.13602407,0.21974708,-0.14032862,0.712834,-0.22699858,0.34243008,2.1755223,-1.2981747,1.7839601,-0.21823768,1.6898824,0.0888704,0.5254308,-0.8714704,0.24403532,-0.687246,-0.7244777,0.09292156,0.4339763
-0.50439984,0.9451283,-0.077784896,1.5434711,2.3885436,0.24026473,0.79155827,2.5577695,-0.03690078,0.22320418,1.1164492,1.096245,0.5394559,-1.8965654,-1.1723872,-0.15798594,-0.67603314,-0.5254101,-0.24266069,0.061995253,0.13756748,0.5682622,-0.39939767,-0.03350532,0.4264658,0.19315994,1.5509222,0.04854382,0.09673761,0.03979282,0.74195045,-0.32078367,2.4773898,-0.15639357,0.35265538,-1.4388909,-1.5173088,0.5148089,0.94669485,0.7583216,-1.6124244,0.9678317,0.249642,1.3876371,-0.10579943,0.4393972,-0.5706006,-0.30786076,-0.30869082,-0.5082393,0.40616664,0.6604394,-0.09803814,-0.15973635,-2.4483976,-1.1425918,0.43370914,-0.27475345,-1.2353644,-0.8124382,0.32730466,2.0191274,0.8622385,0.09610309,-1.5481527,0.7424584,0.29230824,-0.26453498,-1.2139283,0.89501786,0.30408666,1.2161164,-0.8114035,0.7001867,-0.32322004,-0.46526185,-0.042448424,0.68989056,1.0373603,1.3713899,1.183027,-0.4842871,-1.3136332,0.87985873,-0.1963782,2.2834187,2.0894907,-1.1820129,-0.29951718,-1.7213274,-0.6117334,0.26303375,-1.3756148,-1.8034959,1.0305887,0.7857535,0.6632563,-0.6458499,0.18283208,1.0951415
1.0178486,-1.6095967,0.6458875,-0.46326274,1.4156339,1.3138598,1.0482708,0.7175477,1.3606163,2.0139678,1.8369607,-1.8748802,0.5500821,-0.10487528,-1.1850928,1.4414475,-0.70138097,-0.9657394,0.44186154,0.078172185,-0.6067122,1.0154672,0.2485321,-0.61133724,0.282009,-1.7819486,-0.3932317,-0.99124616,0.685584,0.4013596,-0.2836671,-0.6999518,0.08036699,1.0677707,0.3220402,-0.2072328,2.2251983,0.9302349,1.1212673,-0.15888168,0.30875823,-1.4618132,-0.08055066,1.0718026,-0.28372794,0.70989144,0.39277437,0.12634012,-0.9387974,0.8055899,0.79237914,0.25040317,1.1366382,-0.33424765,0.6835465,1.2700672,0.22701502,0.3521835,1.7229363,-0.15303268,0.8960438,-1.7982703,1.1357439,0.13089189,0.73372257,-2.2586977,0.067246415,0.04221663,-0.49204752,-0.33605868,-1.118895,0.82453674,-0.98222286,0.30461967,2.0475104,-1.244723,2.1334658,-0.120059446,-0.80797726,0.8098445,0.3633168,-0.009549498,-0.8212456,-0.27818832,1.0788876,1.2401202,-2.4985826,-0.7267732,-2.8533845,-0.18821199,0.4421613,0.58631194,-0.64653677,0.43199185,-0.9891307,-0.0065260064,-2.7863102,-0.99786365,0.72898275,-0.25390014
-0.8540717,-0.040285442,0.45616648,1.3366657,-1.0939972,1.2283639,0.044848744,-0.09676192,-0.581153,-1.1895717,0.60904366,0.5077337,0.8486991,0.9156632,-1.3836247,-0.22198957,-1.0423486,0.42870167,0.49088204,-0.85200393,-0.74439174,0.3084377,0.81725764,0.62115616,-0.84441394,1.4831727,0.03018235,-1.6126779,-2.566723,0.2507628,-0.6719412,-1.2959076,-0.5786118,-0.6882775,0.4312707,0.9992906,0.8703991,-0.96757716,0.6693225,1.0861326,-1.4235772,2.2668707,-0.27304396,1.308373,-2.3780606,0.8969432,-0.09341556,0.09741483,0.86848843,-1.5729344,-0.7198771,-0.3440624,-1.9136168,1.05141,-0.09761594,-0.15796196,0.93274057,0.96747047,-0.02296071,-1.2356532,-0.20910993,0.102554455,0.6525706,0.37527427,-2.06105,-1.1059281,0.6736329,1.2913542,-0.12795739,-0.05606261,-0.38621745,-1.0652623,-0.034246046,-0.113442026,-1.2158464,1.9264609,-0.006773938,-0.4633243,-0.8721644,-0.9563775,-0.23168603,-0.20949747,-1.13595,-0.089648575,-0.40029904,1.6850857,1.5878348,0.7964237,1.218745,-0.7475975,-1.8464111,-1.4518658,-0.55010146,-0.53869766,0.20172527,-0.7620805,0.15406731,0.18570629,0.11707336,-0.51976377
-0.7533958,0.18099447,-1.0813545,-1.7237458,-1.5587488,-0.42752945,1.0737109,0.6396291,0.22468413,0.6287408,-0.5243058,-0.14742675,-0.28630066,-0.8804779,-1.0625153,-0.91099894,-0.67947006,-2.8825603,1.8453476,1.3813161,-2.2592468,-1.7837399,1.4646815,-0.14274675,0.52031845,0.29520985,-1.289339,0.87368405,-0.14456782,0.5474744,0.14013484,-0.23800302,0.36977375,0.96266097,0.100656234,-0.49824688,2.6773882,-0.7024806,-1.4719306,0.31987062,-0.007201005,0.535199,0.37507018,0.67091143,-1.0685403,-0.48586348,0.735359,-0.92727596,0.16449647,1.6205589,-1.0019581,-0.35335386,0.47960868,0.1326989,-0.5783276,0.9078527,-1.3634102,-0.26715606,0.33064926,0.52124125,1.5563284,1.1202295,-0.32565957,-0.023034504,0.108530544,0.45251364,1.3944904,0.2112606,-2.262172,-1.1977664,-0.20400837,-1.6162746,-0.07159709,0.3970664,1.3493112,0.01977138,1.6885507,-0.60844755,0.8043327,0.9460434,0.09970278,-1.3518099,0.51543665,0.0087392535,1.8929479,-0.3554787,0.07826432,0.73476654,-0.2699624,-0.70260847,0.5272662,-0.65414757,-0.46166205,0.77758044,-0.77710855,-0.098756656,-1.9902362,0.011316899,0.1692004,-0.11731699
1.574761,0.86806184,1.1681342,-0.14177497,-0.4307813,-0.7239203,-0.5246402,1.035809,-0.30245408,-0.24854428,-0.5762689,-0.33645615,2.0105724,0.38314545,0.08292595,0.2643884,1.278727,0.921356,-0.5764806,1.2479104,-0.047790628,0.064884126,-1.0213438,0.0151620135,-0.77396184,0.7798323,1.6392928,-0.71215343,0.37678033,-2.0289588,0.3768387,-0.041267343,0.072845764,-0.6827122,-0.4473992,-0.09729508,0.79731786,-0.3978398,0.48724318,-0.44181606,1.9769094,-1.842988,-0.014414141,0.6387785,-0.19044109,0.5303017,0.0031215092,1.8280835,0.052012928,1.1864643,0.40589562,0.29342878,0.5961603,0.5149295,-0.041137073,0.40855676,1.0485071,0.8908618,-0.17805326,0.3905557,0.08838341,-0.8433407,1.2151692,0.18023792,0.8498223,0.37322214,0.821786,-0.92738116,-1.5544045,-0.74071497,-0.7479564,1.6304471,-2.0564137,-1.8584744,1.4783319,0.40731552,-0.37608576,-0.9883426,1.2693795,-1.3081471,1.4146663,0.4546809,0.6015755,-0.60255045,-0.77197886,0.17835428,-0.6239444,-0.5442281,-1.4406176,-0.6377853,0.97995937,-0.77558094,0.6775002,0.35358033,0.036508977,-0.09525701,0.6134943,1.4901117,-0.6063489,0.09087642
0.7752255,-0.64728427,0.7817635,-2.07715,0.040605515,0.090306364,0.8638275,-0.44284916,1.26439,-0.0413424,1.0403601,1.4330004,-1.8993766,-0.68203354,0.8381341,1.4261664,-1.2377899,0.026794123,1.44237,0.11052551,0.6918338,-1.0056293,1.8941869,1.4660186,0.10956639,0.3078642,-0.4122823,0.32718143,1.1581306,0.7081283,0.7789265,1.2395726,0.45174685,0.30699104,-0.2142442,-1.5336126,-0.53427124,1.4213356,-0.12084571,-1.331377,1.1540967,1.1784868,2.2154663,0.6861052,-1.5359029,-0.07380833,0.09322738,0.10784979,-1.2583553,1.1980659,-0.8605033,0.57243496,0.71346027,-0.7537628,-1.7469537,0.7576559,0.6877866,0.6064307,1.7806926,-2.020378,0.2948629,1.1636281,-0.10897588,0.3064446,-2.220045,1.1666379,-0.8037901,-1.9341532,-0.76274425,1.3137689,1.5460727,1.2090608,0.15636927,0.14609446,1.0380001,-1.163165,0.92597157,0.40292946,-0.18204723,0.35228136,0.37295416,1.5591989,0.9548874,-1.2539796,0.9665861,1.9126052,1.0561657,-0.7839822,0.995696,-0.59878343,1.6194105,0.04210891,1.0709813,-0.75643325,1.9456775,0.67451787,-0.30346704,-0.94253856,-0.17937545,-1.6432626
-1.281295,1.5679874,-0.36794075,-0.2957134,-1.5860037,1.188243,0.11630326,-1.1142272,-0.8127234,0.016622227,-1.3348154,-1.9050802,-0.66033995,0.8222214,-1.2421478,-0.9526633,0.06424121,0.46464753,1.6200987,-1.9942045,-0.37681058,-0.44183412,0.60783654,-0.1762588,-0.8793708,-0.45301187,1.561233,1.2898768,0.36578333,1.0267401,1.729873,-1.8449299,1.7715073,-0.12945652,-1.4091775,-0.107827336,-1.1241616,-0.39873406,-0.1845892,-0.3703727,0.7773196,-0.21117243,1.9737502,0.10011746,0.30684456,-0.0062455595,2.2769616,-0.40005574,-0.7289261,-0.53742695,-0.8729557,-0.61819404,-1.1382768,1.0658296,0.25706568,0.7866949,0.45931998,0.043839257,0.80921733,-1.535387,1.7672704,-1.65796,1.6322644,0.55409575,0.2164508,0.39991668,-1.289192,1.4079864,0.6324231,-1.8440351,-0.057063017,0.286153,-0.36592823,1.7635674,0.37155306,2.0813956,-0.43553126,-1.6426018,-0.9132751,-0.4953602,-0.4171221,-0.6195662,0.8432387,0.38413566,-1.0031654,-0.17731264,-0.80742854,-2.3774376,-0.7136826,0.5036587,-0.9622167,1.2361426,-0.5907115,0.18196176,2.1427977,-1.1184901,0.7772194,0.11241145,-2.1897416,-0.3781217
