0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.4129156,-0.1353396,-0.15150073,-1.7048103,0.27637458,-0.65593827,-0.7397379,0.20199636,-0.33634615,0.5379186,-1.8491684,-0.013637273,-1.1344051,-0.30186436,0.13679451,-0.7757498,0.8796296,0.23994055,-0.5284822,0.3322925,-0.56401986,-0.837506,-0.39246836,0.6118051,0.37899184,-0.07057187,0.17195097,0.25347823,0.21744472,0.22315845,0.62609965,-0.9447462,1.5461097,0.08637066,1.9700234,0.05363264,-0.43112668,-0.7539645,-0.4298663,0.6939468,0.025807152,0.69681096,0.5778192,-0.5560002,0.8811608,0.9565623,-0.7765121,-0.8182361,-1.1809852,0.7949734
1.9424841,0.54341465,1.0055312,-1.6627234,0.022175644,-0.5178811,-0.08634387,0.29974687,1.0312597,-0.43977383,2.1011777,1.8190007,2.3600605,0.17871833,0.6548715,2.0431113,0.72446024,-0.6365498,0.85765094,-1.26629,-0.38238078,0.3494766,0.7091085,-1.5173925,0.570864,0.544643,0.39083907,-1.528323,0.10532053,0.43392625,-1.7784184,0.34901574,2.0419073,-0.14567432,0.31598717,0.4759335,-1.0628246,1.1370785,2.326299,0.31585526,0.788136,-1.8491819,0.2925302,0.9919546,0.8630967,-0.12424209,0.5200728,0.6549223,-0.49546826,0.24777374
1.1464505,-0.6876912,1.9723942,0.5376175,-1.2469295,0.14548604,-0.9108209,-0.9288703,-0.2603743,0.10971627,-0.13913177,-0.59285015,0.08825017,-0.40747333,0.5729621,1.0893295,1.6082191,-0.27323222,0.2994334,-0.40190437,-0.31475532,-0.91651374,-0.01572219,-0.33299488,1.4487565,0.011545145,-0.8334696,-0.88623273,-1.0848607,0.92053807,1.569197,-0.50145143,0.26165172,0.39559546,-2.4080875,0.6443389,1.6976205,-0.3578426,0.6724353,2.1038978,-0.037168194,-0.42352137,-0.5533359,2.244471,-1.324501,-0.7480075,1.2615428,-2.3111959,-0.19523543,2.2034712
-0.98822516,-0.29168606,0.32942045,-0.24455166,1.0901909,0.109755866,-1.0844523,0.72135603,-0.375737,0.94619966,1.1465554,1.1769726,-1.2929201,-1.0091887,1.3144192,1.0615063,-1.0613514,-0.5904045,0.028504303,-2.5941296,-0.6170615,-2.2570162,-0.2958994,0.41718957,0.2426853,0.7584794,-0.81342643,0.92674494,1.7985122,0.18288194,0.18371034,-1.3471506,-0.22082211,0.35323402,1.1774021,-0.696888,1.7142854,-0.2120011,-0.54273355,1.643524,0.3061446,0.0013619154,0.30494896,0.03591205,-0.030476898,0.44855252,0.4775767,-0.43922797,-0.20782293,0.31230754
0.045121044,-0.08642757,-1.202607,2.6522517,0.6656212,1.6803819,-0.42704436,-0.5015412,1.3384279,-0.22312094,-1.5132202,0.31893757,0.26633695,-0.33974543,0.54027706,-0.74405086,-0.0049724835,0.23909621,-1.6940349,1.1664691,1.0782856,-0.4284988,0.010223666,0.6765624,-0.09701488,1.8433211,-1.0590868,-0.5732722,0.68250597,0.21563785,-0.13343096,-0.89331967,-0.17608972,1.4322186,0.34970924,-0.009439067,-2.1888578,-0.20483504,1.5438554,-1.9586695,0.81660134,-0.2328286,-0.8342389,-2.4479058,-0.43641242,-0.07487487,-0.7702061,-1.322729,1.2848698,-2.3435094
0.19579735,1.1022419,0.3463032,0.010207688,-1.1654639,-1.1390626,0.1682142,-0.12233051,0.53834945,-0.16748674,-0.0022700934,1.3676867,-1.2548765,0.30550957,0.009615306,-0.6206981,-0.17307828,1.127758,0.14280649,0.38846546,-0.59434766,-2.23513,-0.26240107,-0.053767864,0.90966535,0.7610492,-0.037010867,-0.5831485,0.61632234,0.60167885,0.08529203,0.24724703,-2.083856,0.4125976,0.016811725,-2.2245004,-1.0889276,-0.95385945,0.560313,0.09461051,-1.1063843,0.19156086,-0.6991393,-0.11184098,-0.84595966,1.8679389,0.33993262,0.1178856,1.2247039,0.14098267
1.6247905,0.56916517,-1.7403227,-1.9038308,-0.67188364,0.013975796,1.2187133,0.77266204,0.014418445,-0.61350906,0.77991617,0.04240275,0.49747083,-0.39413244,2.3406084,-0.6851416,0.76440185,-0.5833065,-0.63539904,-0.34496492,-0.16451454,0.6017734,2.776763,-0.2982459,-0.82408243,1.824355,1.5229305,0.6561624,-1.649405,-1.4486623,0.15688004,0.49866095,-0.5170891,0.43823236,1.9981964,0.4393148,-0.23329931,0.46967277,0.33955204,-0.65618986,0.8381213,-0.8561697,-1.0678308,0.98720235,1.0342238,0.62859815,-0.37743914,0.265737,-1.0033559,0.54505706
0.36176825,0.6756902,-1.676295,1.6047151,-0.5875073,2.0509622,-1.1502516,0.35934797,-1.2147653,1.8286926,-2.8147094,-0.23220815,-2.6458614,0.7695882,-0.71658534,-1.0656317,0.83209366,0.7977097,0.47903195,-0.5710687,-0.8298584,1.7333612,-0.31325617,-1.1817594,-0.114236884,2.2673557,-0.5988639,0.44506356,1.2922221,-1.3649576,0.07062584,0.3686773,1.3023386,1.068248,-0.4111873,0.7255494,0.36304334,-0.8231613,0.5907181,0.4142927,-1.2655824,-0.8756494,-1.9143519,-0.2605551,1.0120639,0.44051775,2.6271684,0.36080322,0.14694814,0.97499114
-0.12500751,-0.52998525,-0.5547126,-0.96806467,-1.4263979,-0.44359654,0.17131832,-0.2703455,-0.05227444,1.1109997,0.8382867,0.49394315,0.022914749,1.6288983,0.2995762,-0.45618016,-0.6304519,0.2581187,0.19645876,0.9702373,0.7813913,-1.644362,-0.6264218,-1.0380832,-0.75166154,0.06148357,-0.6649419,-0.3326387,-0.2698239,1.764017,1.1288047,0.52296925,-1.5083096,0.61584914,0.8567224,-0.13335222,-1.21006,-0.35540769,2.0094848,-0.8278819,-0.113554485,-0.46707192,0.93447274,0.60415995,0.5584256,-1.069487,-0.29762796,-1.4595534,0.75184715,0.44998217
1.1361636,0.56775653,-0.7107079,0.44682032,-0.47806355,1.941476,-0.958547,0.69584113,1.0194674,0.12249107,0.031166777,0.85646844,0.31788832,0.5200325,-1.5475332,0.90398264,-1.1394644,0.387735,1.7718434,0.008614372,-1.154691,-1.8124229,0.103695445,1.0415083,-0.35888007,-0.078926645,-0.24739763,0.5045123,-0.7954167,-0.3305052,0.6851826,0.35534093,1.2298417,-0.2259913,0.7534883,-0.780038,-1.0627682,-2.0130563,0.82057375,-0.43071502,-0.14234515,0.693628,-1.0040871,-0.48219126,-0.38037157,0.5510736,0.37342426,-1.0438787,-0.1846347,0.1485236
0.4824655,1.5178857,0.80511814,-0.6756668,0.39603472,-0.42898396,-1.1905967,1.0082304,-0.30060416,0.7075416,0.59707433,-0.3314728,1.281917,-0.16346994,-1.0283207,-0.31385228,0.53869253,-0.7757663,-3.043337,0.59737456,2.454783,0.58884776,-0.6447839,0.14443998,-0.1031654,0.6465429,-0.99215895,1.1552951,0.739715,-0.23655474,1.2544914,-0.7796566,0.5864111,-0.6307177,1.2262882,0.036456548,-0.08001349,-0.38605678,1.708558,0.8864852,-0.20198661,0.0017314918,2.1330693,-0.071670495,-0.5605904,-0.43929935,0.038715437,-1.1473616,0.7444377,-0.7675457
-1.1145039,-1.1284486,2.1306624,-0.55603653,-0.07662532,-0.2037402,0.0436556,1.4466527,-1.1134647,0.8023827,1.4571633,2.1219354,0.66629547,0.8420043,-0.23011081,-2.268167,1.835668,2.0003438,1.4766029,-0.12222724,-0.28329703,-1.523607,-0.23457022,-0.414278,0.35977185,-0.64671177,-0.46061036,1.8428354,1.7101372,-2.1561987,1.7099266,-0.50165844,-0.5627576,0.41519988,1.0086365,-0.69754744,-0.14371137,-0.35355616,-0.29209274,1.7665191,0.10690362,0.8861731,-0.23747268,-0.3838986,1.1832373,-0.84822965,-0.21352167,-0.37637475,-0.6000868,0.67912704
0.0011095526,1.3114834,-0.059508365,0.32228804,-0.43548477,-0.32175535,0.110128604,0.8114294,-0.5169143,0.90096474,0.09311675,0.51462084,-1.2045662,-0.1839242,-1.042353,-1.162496,0.3381643,0.3001457,-0.29978892,0.6198887,0.3561629,0.85434884,-0.25383785,0.9591161,-1.1960454,-1.6956903,1.7118018,0.14506596,-0.1693113,-0.6759954,-0.42509383,0.844518,-2.3236868,-1.5941186,-2.2588286,0.9471804,0.9628671,-0.022901965,1.0918306,0.43124345,-0.32374662,-0.052097466,-0.19060785,-1.1909382,0.8778661,0.7754132,1.4614078,-0.22271375,1.5364858,1.8190975
-1.0862234,1.1628888,-0.45994875,1.1641172,1.5147403,0.8386826,1.1499687,0.6464735,-0.79027724,0.22204962,-0.46812868,-0.25372386,-0.995216,0.19738108,0.51454544,0.492162,2.1863484,-1.5009359,1.0377105,0.8642852,-0.63151616,-1.0370996,-1.5649904,0.195344,0.28175282,-0.46029627,-1.597836,0.416685,1.6950933,-0.38793042,0.052229747,-0.32961294,-0.5745252,0.45356506,0.49303934,0.740289,-0.2912011,-1.0845482,-0.40019155,1.0053005,-0.38064292,1.2729931,-0.42747256,-2.7229385,-1.494407,-0.6623063,-0.33773178,2.131319,0.8655368,1.1745042
-0.16942123,0.4372989,-1.2976508,0.15694915,-0.00680484,-1.3534545,-1.6951796,0.37464386,0.9284795,0.97179484,1.6238521,0.08538119,0.3590257,-1.1427913,-1.1249511,-1.021336,-1.162895,-1.0075963,-0.35563105,0.7970543,0.55298305,0.24201035,0.46472603,0.9589443,1.3984642,0.59391785,0.084297046,-0.39928433,0.05383807,0.48867622,-0.8544897,0.6960083,0.71683955,-3.0811458,-0.7301738,0.8585118,0.052588716,-2.7444756,-1.7491952,-0.6409039,-0.5957721,0.09254248,-1.7900867,-0.46085685,-1.2799248,-0.8585408,0.90026134,1.9234887,-0.46291038,-0.14994177
1.0416414,0.21375418,0.8501753,-0.5150488,1.1401911,-0.5675692,-0.024052907,-0.63612723,1.096157,0.30673164,0.24559635,-0.12059077,1.0599095,-0.55428815,-0.5716329,-0.650718,1.5414971,1.1980164,-0.016337223,1.0861777,-0.67701364,1.2939862,0.068384215,0.3934275,0.44894344,1.8961773,-0.36722407,1.416808,-0.35607168,0.17870386,1.435472,-0.6327565,-0.5723526,-0.9442571,0.7151922,1.1883719,0.12156812,2.3107533,-0.16171904,2.3326163,-2.9251993,0.099673785,-0.95732015,-0.79821956,-0.9006047,0.9517742,-1.3511367,-1.7576774,-0.93571335,-0.47183985
0.010502479,0.53059685,-0.7524469,-0.5733035,-0.1933438,1.281975,0.2479101,-1.1145704,1.3022382,1.1233425,0.9751917,0.0075560817,2.2129338,0.14431499,0.618878,-0.7304011,0.46643466,-0.10204486,-1.8298479,-0.33472532,1.6888183,0.4398293,-0.66012496,0.3138323,1.5656606,-0.8244899,0.09774824,-0.3437582,1.7783196,-0.4006405,1.3985007,0.36279958,0.50098836,-0.49985087,0.044707213,1.409091,-0.8606843,-0.8722747,0.8168366,-0.06480175,-1.1411197,-1.030999,0.70027566,1.4165515,0.5955392,-0.076827236,0.273858,-1.5365841,-0.6087798,1.8835812
0.8799747,-0.16791196,0.8142958,-1.2332897,-2.0778263,-0.5586328,0.94938284,0.14992565,0.7494212,-0.12608536,0.9582045,-0.8652129,1.2700045,0.67803836,0.53130406,-0.35794765,-0.97612643,-0.2446243,-0.727173,0.16607521,1.5004643,0.5848319,0.017380118,0.8150972,0.08494161,0.67617846,1.5637236,0.8851719,0.9408885,1.7462988,-0.03559432,-3.2639503,0.5333637,-0.07374424,-0.21712922,-2.0901668,0.38075447,0.58985275,-1.5314977,-0.49635893,1.9167056,-0.30351555,0.036802668,0.32490286,0.55987185,-0.53413284,0.96940094,-0.0069807107,1.3101095,1.4425337
0.28085,0.6228428,0.59051365,-0.058260657,0.38185957,0.64815277,-0.69705206,0.22052674,0.99649817,0.080019705,-0.49820206,0.068468764,0.33972082,1.1065102,0.92487484,0.001749579,0.5715673,-0.4787259,-0.41152367,1.4479201,-2.5182743,-0.7452152,-1.1066836,-0.71763706,1.4318665,0.80248547,0.4881828,-0.6509899,1.0638747,-0.4407622,0.2536867,-0.91618365,-1.3261576,0.57339734,-0.3283267,-0.06045865,-0.86135393,0.19115101,1.0393195,1.9671016,-0.048986033,-1.9351745,0.33070335,1.3592277,-0.42546108,-0.04240223,0.5880333,1.161719,-0.29576465,-0.42554763
-2.032451,1.4435154,0.2555357,0.6865173,-0.56464505,1.3633453,1.0312814,-0.810517,-0.12589781,-0.72624254,1.1791372,-0.01542748,-1.95839,0.8037789,-1.5943166,1.6621765,0.50013685,-1.3739742,-1.2218839,-0.3113011,1.0823381,-1.0979583,-0.7352855,-0.26085696,-1.4798466,-0.49487567,1.6801277,0.9359795,1.8683001,0.34608808,0.8000666,0.8459424,0.008367599,-2.4922235,-0.68586254,-0.2255748,0.6795494,1.1612256,-1.9962281,-1.6700304,1.2299584,-1.3226736,-0.8937211,0.586843,1.0569482,-0.72758275,-0.6721552,-0.3167951,-0.9732296,0.9449035
0.03821209,1.08629,0.14228256,-2.1560943,1.9119494,-0.6822485,2.2401454,-0.037066232,-0.64442915,-0.4750259,-0.3400289,-0.83796376,-0.83796334,-0.93688464,-0.55923814,-0.82499677,-0.7092563,0.5896136,-1.1008347,-0.3494491,0.33602157,-0.16340217,-0.3126036,0.43692896,-0.91328394,-0.7980333,-0.58792657,-0.5830569,1.9630975,0.40474206,-1.156711,0.6946075,0.82124263,0.0887084,-1.3724854,0.021003524,-0.78752995,0.08348406,-0.55500764,0.07663062,-0.5096707,-0.7978428,1.4550793,-1.2318362,-0.962061,-0.28670955,-1.3609346,0.551741,-1.4557225,0.018952107
-1.3533026,-0.6711429,-0.5855309,0.3442726,-0.95164055,0.34356552,0.513493,0.89617854,0.5352567,-0.71132684,-0.7069681,-0.7172855,-0.27042794,0.89797574,1.7370974,-0.20147781,-0.076642826,-0.30766112,-0.7036587,-0.43724844,0.6165902,0.30035728,1.2730803,1.687942,0.8304286,0.17514999,-0.60612476,-0.9706632,-1.3254734,0.42801747,-0.30190638,0.68264467,-0.32034472,0.09307995,-0.5973305,0.044842787,-0.47749436,-1.9039814,-2.0383055,-0.14736883,-1.8643351,0.95044935,1.2420328,0.7598231,3.0351603,-0.2239506,0.14091167,1.0158902,-1.4810687,-0.44339463
0.8493971,0.2215596,-0.010917513,0.3381264,-1.436052,-0.48473105,0.0040949984,-0.29598865,0.73754716,-1.4983368,-0.30527708,-0.40320125,0.732666,0.922952,-1.3542882,-2.0683434,-0.22408684,-0.028529149,0.94450593,-0.04323127,1.1338927,-1.7396747,-0.35168898,0.15215081,-0.55510426,2.0176787,0.22838518,0.44785258,-0.66255414,-0.8643717,0.8921829,1.4923098,1.2930164,-0.67469865,-1.490572,0.41411316,0.23279458,-1.5815045,0.9085659,1.7371464,-0.2862595,-0.9045351,-0.41743955,-0.39674938,1.435967,0.66551256,-0.40370187,-0.0569336,0.8541552,0.0455633
-0.6330108,-0.47576383,0.22053842,-0.70729417,-0.0027588864,-1.5225666,-0.030806106,-0.6337777,1.8601707,-0.34154844,-1.0431991,0.60848665,-0.49564937,0.46394452,0.11060474,0.65167063,-0.61839277,-1.0772446,0.6815829,-0.22898774,0.059095472,-0.2626061,0.09719438,1.5814255,0.4218591,-0.48607218,-1.390596,-0.6853736,0.12903513,0.3370226,0.5286953,1.2483842,-2.571433,1.182977,-0.19079223,0.8851268,0.13103351,-0.030122245,1.8552722,0.56017315,0.20817527,0.48933947,-0.627245,-2.2882526,2.4634368,1.2081206,0.6971231,-0.056342676,-0.4007916,-0.197539
-0.27352268,0.21170922,0.7279872,-0.773698,-1.6053275,-0.57964313,0.29640195,0.6156167,0.56154335,0.36190498,0.3655087,1.5437186,1.5476875,-1.6109302,-0.4087163,-0.24476357,-1.103784,-1.1565819,0.26160398,-2.102932,-1.4083638,-1.3608845,-1.2535807,-0.5811439,0.5554079,-1.4282959,0.7789232,1.0858575,1.3271369,-1.7725123,1.1823488,-0.63659406,0.4730044,-0.5419299,-0.88898563,0.51412004,-1.0387045,-0.06655848,0.91677517,-2.9866898,0.12570456,0.72253907,0.04681998,0.9820611,-0.11004247,-0.47556353,0.7535951,0.14631228,-0.076148294,2.4531229
-1.0175413,0.38294387,1.5137539,-0.5100139,1.3948243,0.22581956,-1.4614221,-1.217684,-1.537014,-0.73057175,0.883869,-0.19160624,-0.29693884,0.66022193,-2.5332553,-1.9617797,-0.25323257,0.8189921,-0.7993713,0.20816232,-1.0322682,0.41628468,-0.57304144,0.50824684,0.64529866,-0.08096658,-2.7126477,-2.1348822,0.38839218,1.3406943,0.59054434,0.2815886,-0.30332193,-0.14253944,-1.1555029,-0.52243376,-0.08240302,-0.021130197,0.091721974,-0.9332057,0.29315972,-2.3776414,-2.0185795,-0.37597224,-0.040699106,-0.75443155,0.47035256,-0.81788945,-2.1155531,0.45601758
0.19048277,-2.1370459,-1.134407,2.0184968,0.46785173,0.056696456,-0.031644683,-0.65186125,-1.26223,-0.34143382,0.7633214,-0.93665475,-1.0848486,1.1641322,-0.6566595,0.6360708,0.60517037,0.16100241,1.7388841,0.26855725,-0.82315165,1.6852404,-1.0118672,0.48080546,1.6728215,0.77404463,-0.28383377,1.7950604,-0.8109153,0.9976026,0.2449017,0.39920318,-0.24234387,-1.1906102,-0.5922819,0.00070789765,0.22054933,0.41981244,-2.041734,0.6151915,0.5175168,-1.3482784,-1.0065562,-1.5058498,1.0962745,0.3650899,1.1708233,-1.3854628,0.41482255,0.70588887
-0.55991155,0.3944378,-0.47257876,-1.333596,1.1791178,-0.44635516,0.65699244,-0.74216837,-0.74236935,-1.4043592,0.6028604,0.41785383,-0.12737817,0.20219354,-1.3731483,-0.839272,-3.4602559,1.8221402,0.26188144,1.2737732,0.4383002,0.28048447,0.0320063,0.7101296,-0.5860226,-0.31610578,0.050506745,-0.6173272,-1.4580951,-1.7630569,-0.49627095,0.0340204,0.7856438,0.8977111,-2.4881113,-0.6620121,0.40052313,-0.23094264,-0.94886696,-0.38425305,0.4470188,0.08834215,-0.78559345,0.49051386,1.056846,-0.8048623,1.3439093,0.5134366,0.44269213,0.36609346
1.0861453,1.4883022,-2.069136,-1.5296319,-0.7235598,-0.5603596,-0.18466625,-1.1469886,0.18037617,0.7112874,1.8630376,-0.90529794,0.05067943,-0.6697826,0.08632446,-2.2590823,-0.19860081,0.59004486,-2.7975664,-1.3337122,-0.54107815,-0.47704464,0.5728746,-0.4373217,-1.0887165,0.37088454,-1.0793383,-0.75749767,-0.24259755,1.2538457,-0.14059937,0.9382327,0.578194,0.8298792,0.24409378,-1.4095488,-0.94004744,-1.4271358,0.08354872,0.05608608,-0.62792844,-0.6315715,-1.127613,-1.1811217,-0.81093836,0.6184794,-0.19754432,-0.0021973553,0.38554293,-0.19677399
-0.17963599,-0.23794253,1.3965938,0.55170465,0.58639824,-0.57527125,0.37988862,1.5692871,0.9997093,-0.26601255,-0.56496024,-0.10285303,0.54899985,-0.7494059,-0.7477451,1.3695883,-0.4820769,1.6924058,1.2284225,0.8725371,0.5267877,2.5758288,-0.3148332,0.71081203,-0.5008513,0.29996923,0.7772902,0.6998903,0.9203193,-1.0262028,-0.7520644,-0.11211455,-0.33121625,1.4467969,-0.11343917,1.6431576,0.17351346,0.24476123,1.067436,0.1423358,-0.04882635,-0.7988371,1.0638826,-0.98018,0.2941358,0.7916293,-1.9796612,-0.50160354,1.5390102,-1.5452502
0.56083393,0.122180246,2.293951,-0.39437258,0.6683102,0.375134,0.91238296,0.66499037,-0.6162484,0.18919486,0.4386708,0.39305794,0.28220433,1.3427631,-1.0111748,2.1265204,0.6938816,0.020813314,0.16587886,0.029271329,-0.87762696,0.8562798,-0.33668345,-0.74373895,1.4169619,0.09846252,0.34033477,1.1285229,-0.39349753,-1.7189248,-0.8366307,-0.43664184,1.4732728,0.7100453,0.19499055,-0.15026847,0.6427814,0.6715333,0.28235593,2.2010744,1.7751321,0.7802915,-0.19565584,-0.048236534,-0.24341938,1.3457512,0.023553355,-0.56824756,-0.6782052,-1.5350947
0.41563296,-0.3712164,1.597045,-0.40512198,-0.072494075,-0.26588175,-0.52220625,0.5725474,-1.5729146,-1.7452432,1.4394181,0.18477304,1.6907568,-1.219174,-1.589568,0.29638645,1.0641007,0.64579237,0.6775865,0.6607907,0.17122251,1.2549065,-0.24042179,-0.029875873,-0.5927087,1.5492774,-1.2374017,-1.5890257,1.5792205,-0.44477886,-0.44261265,-0.22055341,-1.0128026,0.11381125,0.7004004,-0.6930185,0.51930916,0.17754065,0.42732954,-0.16216843,-0.8058503,-1.2778128,1.872778,0.32829282,-1.0815748,-1.3917311,0.78085566,-2.3431373,-0.9288101,1.1262496
0.066876434,0.1477596,-0.052889172,-1.2046341,-0.35510412,0.15026893,2.4596012,-0.8402641,0.31380212,-0.33213523,-0.46838692,-0.9696487,-2.3039358,-1.809909,-0.5842187,-0.6844535,0.33380613,-1.3460609,0.471571,-0.51376617,-0.70895296,-0.43371135,0.23859224,0.9254399,-0.27419633,-0.25452974,-1.6170543,0.58102953,2.2215602,-0.28102878,0.71730226,0.5001847,0.7431074,-1.4867656,-0.845314,0.22400886,1.1365961,0.5599985,-0.47012863,-1.8741989,0.8594602,0.6794718,1.0902045,0.18563259,-0.8439567,-1.181801,0.1968999,-1.0724092,1.2000325,-0.033046417
-0.8165853,-0.42850596,-0.56577224,-0.81722087,-0.46448764,0.7873053,0.8938335,0.045904934,-0.50227916,-2.7618742,-0.6774124,-1.3820379,-0.6907273,0.5931491,1.7616863,-0.31501153,-0.07656226,-1.5769608,-1.8409512,0.46414304,0.18174744,-1.6275948,1.5696429,0.45429167,-0.53848475,-1.1262676,-2.162951,-0.5835471,-1.2415688,0.91101974,0.85987455,-1.4446467,-0.60678065,-0.7723313,1.4691685,-1.1456012,0.54666996,-0.45184633,-0.24788892,0.45244396,-0.4361166,-0.34369865,-1.9110017,0.6191313,-0.74794006,-0.7778173,1.0076628,-1.2907586,0.6430027,1.2772676
-0.012221517,0.6866845,-0.06969504,0.5546077,-1.543645,-1.3330396,0.4798347,-1.3102511,0.73111445,1.1338617,0.3115389,-1.4936862,1.8230041,0.04991397,-0.5188636,1.0341855,2.006796,-0.6483894,1.6630012,0.022037504,-1.4192528,-0.26484203,0.64510226,-1.1463594,0.12787805,-0.7270924,0.25034648,0.109802224,-0.20695491,-1.0866042,0.91790414,-0.65430135,0.6454403,0.12759514,0.39323997,0.24171686,0.2991581,-0.84803474,-0.24280082,-0.25667796,-0.68547124,-1.6517457,0.082278885,-1.5176622,-0.9069766,0.40692893,3.1111877,0.5335642,0.20094244,-0.39768428
0.49454364,1.0485369,-0.18863735,-0.8432942,1.4970168,-0.28736427,0.4479778,0.69148976,0.18523192,-0.8039336,0.1427034,0.2697876,1.1551787,0.7518832,-0.0012852263,-1.854462,-0.7425581,0.5927294,0.07971205,-0.86612344,0.7722076,-0.23750363,-0.37188572,-0.20090987,0.9143022,-0.43563002,0.30260494,0.35801423,-0.10071528,-0.31125084,-1.1096228,0.738394,-0.7056328,-0.2718341,0.5110767,1.0059482,0.9227291,2.400927,0.85957646,-0.39212817,-0.64721406,0.40397248,-0.623884,-1.0757647,0.23091449,0.33824548,-0.038337912,2.2523398,-1.3188186,-1.3412794
2.2599974,1.697555,-0.8629644,0.20758705,0.1360401,-0.6204138,-0.087502204,-0.23876049,-0.63135546,-0.8110362,0.39405802,-0.8356834,-0.85469353,-0.94437116,-0.34974226,-0.3596384,-0.5297286,0.027059067,1.6227069,0.43359926,0.49802873,-0.038796008,-1.0626247,-0.33940256,0.25481114,-0.13558501,-2.9377244,-0.5459204,-1.3066032,-1.0347973,1.6702148,0.29919225,-2.0185285,-0.5799314,-0.60306066,2.186507,1.7153479,1.476926,0.6024103,0.48871052,-0.25976065,-0.18380474,-0.11785426,2.8191648,0.05455055,-2.1372473,-0.09308335,-0.68673456,0.7151628,1.0604075
0.5513365,0.6352773,-0.7642493,-0.9598633,-0.09391879,-1.5639579,1.773422,-0.055575125,-1.1051202,2.0515096,0.7928794,-0.48915994,-0.211198,-0.9430676,-0.8995419,1.6788896,-0.9833995,1.7223439,-1.9171726,-0.6546697,1.136286,-0.5125607,0.29672068,0.09085806,-1.5517588,0.11499903,1.2529665,-0.82418716,-0.54093665,0.37327567,0.42872563,-0.754906,-2.094906,0.4516703,-0.34049964,-0.059615605,-0.012337385,-1.6508595,0.27108788,0.08620209,0.5536321,-0.329719,0.51114607,1.1702914,0.48280242,-0.2357496,0.04247837,0.7715743,0.30948102,0.5876767
0.81675535,0.6673289,0.45412925,-1.4734621,0.6049146,0.2913752,0.33669403,0.1756316,0.16190374,0.18091306,-0.21552885,1.7916331,-0.03735142,0.9043162,0.8111387,-0.6336759,-1.4614544,0.08584393,0.94206285,-1.1883918,0.60127383,0.68853194,-0.9551639,2.0487423,0.6347107,0.5168627,-0.93171453,-0.37766233,-0.7616679,-0.7005388,0.57476014,-0.11587144,-0.21951428,0.5641054,-0.40386015,0.37981027,0.4709248,-1.4764744,-0.21154442,-0.38919672,0.39604715,-0.8207764,0.91954786,-2.5140822,-1.3748704,0.1464201,-0.66472876,0.06880688,-0.8582361,1.133005
1.8185316,-1.0528108,-0.21140374,-0.7523045,-0.18703565,-0.14380333,0.35800162,0.29031274,-1.037469,0.9043447,-0.48301092,1.3745636,-0.96428734,1.0912182,0.6122126,1.5553212,-0.8580131,1.1156166,1.7944022,-0.66374207,-0.32901123,-0.41985428,1.8499652,-1.1094049,-1.8857116,1.1448113,-0.90378296,0.674871,1.1565301,-0.75800246,0.52748644,2.7240007,-0.7710573,0.16486743,-0.6559557,0.486421,0.08596879,1.8680418,-0.17782974,0.009714746,-1.4908756,0.22772774,-0.43091896,0.32625902,0.0031551206,0.69918364,-0.34491393,2.1698275,0.6587333,-0.11661078
-0.7007964,1.4271752,-0.24166754,-0.25370082,0.48756024,-1.3518875,-1.0263673,1.5910195,-0.29841512,-0.46322542,2.1250381,0.27322137,1.2150421,0.8980016,-1.1436614,-0.34307852,-1.8888599,1.5221368,-1.7792002,-0.94873214,0.56476414,0.10286146,0.9492395,-0.961797,-0.8726932,-1.1866951,0.066969335,-1.6130135,0.742176,-0.8008897,-1.4561639,0.57312477,1.1524129,-1.2935665,0.23237278,-1.6204649,0.6118808,-0.13106802,-0.17019671,2.0729878,0.87486476,1.1310045,-1.3202366,0.88675416,-0.13679789,-0.63607717,0.5039876,0.6189588,3.063094,-0.47907358
0.14564218,-0.7038974,0.9268448,0.054388143,1.6425942,-1.1487311,-1.7413329,-0.18398158,-0.37379423,-1.3996665,0.3634394,-0.47780615,-0.8365998,-0.5061692,-0.1340955,0.6190585,-0.13760003,-1.017623,0.64584386,-0.6792286,-0.42384273,-0.8100978,0.13826905,-0.13458486,0.70467955,-0.91770583,1.9762108,0.9199637,1.7161629,0.72817457,0.48416135,1.2986195,0.3740042,1.1391125,1.0976555,-0.9465198,-1.367596,0.19237785,1.3195567,1.596345,0.66762644,1.4997425,-0.39448088,-1.5968884,1.1625388,-0.47980937,0.6759489,0.9053855,0.17535733,0.53013164
0.3261286,0.600082,-1.4804596,0.16782102,-1.5544255,1.6172177,-3.0491042,-0.7386361,1.3083166,-0.55906284,0.9487447,-1.1856942,-0.726491,-1.937664,-0.62524694,-1.2632456,-1.2334886,-0.23463522,0.76565355,1.3138399,0.073604494,1.2936285,-1.3704951,-1.8686045,-0.14349411,-0.7464305,-0.7530768,-1.0007658,-1.0803928,1.5244772,0.7962572,0.6560175,0.021492856,-1.1206372,-1.9051875,0.6760825,1.5585504,-0.57769066,1.8791238,0.9704501,0.03636568,-0.6697077,2.3158422,-0.9688859,1.0427731,0.5704086,2.6810083,-0.97870785,-0.37315604,-0.116598316
